gene_a	gene_b	weight	abs_weight	edge_type
ACVRL1	CFP	0.602486	0.602486	positive
ACVRL1	CLEC14A	0.798576	0.798576	positive
ACVRL1	CLEC1A	0.712314	0.712314	positive
ACVRL1	CMKLR1	0.61637	0.61637	positive
ACVRL1	CNRIP1	0.697963	0.697963	positive
ACVRL1	COX4I2	0.622065	0.622065	positive
ACVRL1	CSF2RB	0.602777	0.602777	positive
ACVRL1	CYGB	0.694578	0.694578	positive
ACVRL1	CYYR1	0.736423	0.736423	positive
ACVRL1	DOK2	0.607079	0.607079	positive
ACVRL1	DPEP2	0.617907	0.617907	positive
ACVRL1	ECSCR	0.749687	0.749687	positive
ACVRL1	EDNRB	0.623798	0.623798	positive
ACVRL1	EGFL6	0.628379	0.628379	positive
ACVRL1	EMCN	0.660894	0.660894	positive
ACVRL1	ENG	0.637965	0.637965	positive
ACVRL1	ERG	0.731666	0.731666	positive
ACVRL1	ETS1	0.606711	0.606711	positive
ACVRL1	FAM13C	0.62747	0.62747	positive
ACVRL1	FAM162B	0.615791	0.615791	positive
ACVRL1	FEZ1	0.620764	0.620764	positive
ACVRL1	FGD5	0.785631	0.785631	positive
ACVRL1	FGR	0.603845	0.603845	positive
ACVRL1	FHL1	0.643402	0.643402	positive
ACVRL1	FHL5	0.635613	0.635613	positive
ACVRL1	FLI1	0.720617	0.720617	positive
ACVRL1	FLT4	0.658727	0.658727	positive
ACVRL1	FOXF1	0.760505	0.760505	positive
ACVRL1	GAS7	0.604985	0.604985	positive
ACVRL1	GIMAP1	0.679428	0.679428	positive
ACVRL1	GIMAP4	0.636934	0.636934	positive
ACVRL1	GIMAP5	0.608894	0.608894	positive
ACVRL1	GIMAP6	0.707763	0.707763	positive
ACVRL1	GIMAP7	0.632123	0.632123	positive
ACVRL1	GIMAP8	0.770863	0.770863	positive
ACVRL1	GJA4	0.63337	0.63337	positive
ACVRL1	GJA5	0.602669	0.602669	positive
ACVRL1	GPIHBP1	0.635012	0.635012	positive
ACVRL1	GPR4	0.606419	0.606419	positive
ACVRL1	GYPC	0.656789	0.656789	positive
ACVRL1	HEG1	0.62566	0.62566	positive
ACVRL1	HIGD1B	0.603495	0.603495	positive
ACVRL1	HLX	0.632299	0.632299	positive
ACVRL1	HSPA12B	0.807455	0.807455	positive
ACVRL1	IL3RA	0.709717	0.709717	positive
ACVRL1	JAM2	0.733187	0.733187	positive
ACVRL1	KANK3	0.648878	0.648878	positive
ACVRL1	LDB2	0.772797	0.772797	positive
ACVRL1	LIMS2	0.669391	0.669391	positive
ACVRL1	LMO2	0.657572	0.657572	positive
ACVRL1	LRRC32	0.735668	0.735668	positive
ACVRL1	LYVE1	0.630265	0.630265	positive
ACVRL1	MFNG	0.643535	0.643535	positive
ACVRL1	MMRN2	0.718542	0.718542	positive
ACVRL1	MYCT1	0.781317	0.781317	positive
ACVRL1	NOTCH4	0.709825	0.709825	positive
ACVRL1	OLFML1	0.656369	0.656369	positive
ACVRL1	P2RY14	0.614527	0.614527	positive
ACVRL1	PCDH12	0.760309	0.760309	positive
ACVRL1	PCDH17	0.684693	0.684693	positive
ACVRL1	PDGFRB	0.619946	0.619946	positive
ACVRL1	PEAR1	0.693435	0.693435	positive
ACVRL1	PECAM1	0.805661	0.805661	positive
ACVRL1	PKNOX2	0.659156	0.659156	positive
ACVRL1	PLEKHO2	0.637855	0.637855	positive
ACVRL1	PREX1	0.647619	0.647619	positive
ACVRL1	PTGIR	0.681354	0.681354	positive
ACVRL1	RAMP2	0.655706	0.655706	positive
ACVRL1	RAMP3	0.672163	0.672163	positive
ACVRL1	RASGRP4	0.614732	0.614732	positive
ACVRL1	RASL12	0.658082	0.658082	positive
ACVRL1	RCSD1	0.603812	0.603812	positive
ACVRL1	RHOJ	0.761124	0.761124	positive
ACVRL1	ROBO4	0.815641	0.815641	positive
ACVRL1	S1PR1	0.763924	0.763924	positive
ACVRL1	SELP	0.602273	0.602273	positive
ACVRL1	SEMA3G	0.630104	0.630104	positive
ACVRL1	SERPING1	0.610429	0.610429	positive
ACVRL1	SH2B3	0.628527	0.628527	positive
ACVRL1	SH2D3C	0.808966	0.808966	positive
ACVRL1	SLCO2B1	0.619329	0.619329	positive
ACVRL1	SLIT3	0.644663	0.644663	positive
ACVRL1	SOX17	0.625081	0.625081	positive
ACVRL1	SOX18	0.601194	0.601194	positive
ACVRL1	SOX7	0.609637	0.609637	positive
ACVRL1	SPAAR	0.654367	0.654367	positive
ACVRL1	SPARCL1	0.690572	0.690572	positive
ACVRL1	SPOCK2	0.60169	0.60169	positive
ACVRL1	STARD8	0.772438	0.772438	positive
ACVRL1	STX11	0.612441	0.612441	positive
ACVRL1	TAL1	0.693035	0.693035	positive
ACVRL1	TBX2	0.63295	0.63295	positive
ACVRL1	TBX5	0.606516	0.606516	positive
ACVRL1	TEK	0.752587	0.752587	positive
ACVRL1	THSD1	0.730853	0.730853	positive
ACVRL1	TIE1	0.794263	0.794263	positive
ACVRL1	TMEM204	0.663936	0.663936	positive
ACVRL1	TRPV2	0.681606	0.681606	positive
ACVRL1	TSPAN18	0.660708	0.660708	positive
ACVRL1	USHBP1	0.713014	0.713014	positive
ACVRL1	VASH1	0.640199	0.640199	positive
ACVRL1	VWF	0.682454	0.682454	positive
ACVRL1	ZEB1	0.605979	0.605979	positive
ACVRL1	ZEB2	0.717601	0.717601	positive
ACVRL1	ZNF423	0.606116	0.606116	positive
ADAMTSL2	AEBP1	0.615435	0.615435	positive
ADAMTSL2	AOC3	0.685211	0.685211	positive
ADAMTSL2	BGN	0.653428	0.653428	positive
ADAMTSL2	C1QTNF7	0.682742	0.682742	positive
ADAMTSL2	CACNA1C	0.690707	0.690707	positive
ADAMTSL2	CYGB	0.633476	0.633476	positive
ADAMTSL2	DACT3	0.636911	0.636911	positive
ADAMTSL2	DKK3	0.61641	0.61641	positive
ADAMTSL2	ELN	0.746905	0.746905	positive
ADAMTSL2	FGF14	0.668721	0.668721	positive
ADAMTSL2	FOXF2	0.618166	0.618166	positive
ADAMTSL2	GAS6	0.622527	0.622527	positive
ADAMTSL2	HSPB7	0.632962	0.632962	positive
ADAMTSL2	HSPG2	0.614897	0.614897	positive
ADAMTSL2	ITGBL1	0.644902	0.644902	positive
ADAMTSL2	LAMA2	0.624478	0.624478	positive
ADAMTSL2	LBH	0.630834	0.630834	positive
ADAMTSL2	LIMS2	0.666639	0.666639	positive
ADAMTSL2	LMOD1	0.705431	0.705431	positive
ADAMTSL2	LTBP2	0.75774	0.75774	positive
ADAMTSL2	MFAP4	0.679795	0.679795	positive
ADAMTSL2	MYH11	0.730073	0.730073	positive
ADAMTSL2	NXPH3	0.669846	0.669846	positive
ADAMTSL2	PDGFRB	0.628083	0.628083	positive
ADAMTSL2	PDZRN3	0.61306	0.61306	positive
ADAMTSL2	PODN	0.721263	0.721263	positive
ADAMTSL2	PRDM6	0.661466	0.661466	positive
ADAMTSL2	PRELP	0.726711	0.726711	positive
ADAMTSL2	PTGIR	0.675531	0.675531	positive
ADAMTSL2	PTH1R	0.627195	0.627195	positive
ADAMTSL2	RAI2	0.650033	0.650033	positive
ADAMTSL2	SCARF2	0.679956	0.679956	positive
ADAMTSL2	SGCD	0.608105	0.608105	positive
ADAMTSL2	SLIT3	0.621789	0.621789	positive
ADAMTSL2	SSC5D	0.7132	0.7132	positive
ADAMTSL2	SYNPO	0.602924	0.602924	positive
ADAMTSL2	TBX2	0.683626	0.683626	positive
ADAMTSL2	TBX4	0.612326	0.612326	positive
ADAMTSL2	TBX5	0.715034	0.715034	positive
ADAMTSL2	TGFB1I1	0.60003	0.60003	positive
ADAMTSL2	TMEM119	0.651663	0.651663	positive
ADAMTSL2	TMEM204	0.716944	0.716944	positive
ADAMTSL2	TNS1	0.616052	0.616052	positive
ADAMTSL2	ZCCHC24	0.6537	0.6537	positive
ADAMTSL2	ZNF423	0.640143	0.640143	positive
ADAMTSL3	ARHGAP6	0.608643	0.608643	positive
ADAMTSL3	ARHGEF15	0.622756	0.622756	positive
ADAMTSL3	C7	0.604337	0.604337	positive
ADAMTSL3	CD34	0.617861	0.617861	positive
ADAMTSL3	CDH5	0.65015	0.65015	positive
ADAMTSL3	CLEC14A	0.641901	0.641901	positive
ADAMTSL3	CYYR1	0.626047	0.626047	positive
ADAMTSL3	EDNRB	0.678407	0.678407	positive
ADAMTSL3	EMCN	0.633306	0.633306	positive
ADAMTSL3	ERG	0.644451	0.644451	positive
ADAMTSL3	FAM107A	0.602804	0.602804	positive
ADAMTSL3	FHL1	0.607343	0.607343	positive
ADAMTSL3	FHL5	0.662331	0.662331	positive
ADAMTSL3	GUCY1A2	0.62971	0.62971	positive
ADAMTSL3	INMT	0.647546	0.647546	positive
ADAMTSL3	ITIH5	0.605709	0.605709	positive
ADAMTSL3	JAM2	0.615146	0.615146	positive
ADAMTSL3	LDB2	0.650544	0.650544	positive
ADAMTSL3	PCDH17	0.601388	0.601388	positive
ADAMTSL3	PEAR1	0.648927	0.648927	positive
ADAMTSL3	PTPRB	0.668348	0.668348	positive
ADAMTSL3	RHOJ	0.628606	0.628606	positive
ADAMTSL3	ROBO4	0.602885	0.602885	positive
ADAMTSL3	S1PR1	0.623277	0.623277	positive
ADAMTSL3	SCN4B	0.6332	0.6332	positive
ADAMTSL3	SELP	0.60739	0.60739	positive
ADAMTSL3	SLIT2	0.617702	0.617702	positive
ADAMTSL3	SLIT3	0.601516	0.601516	positive
ADAMTSL3	SNRK	0.604184	0.604184	positive
ADAMTSL3	SPARCL1	0.674085	0.674085	positive
ADAMTSL3	TAL1	0.60287	0.60287	positive
ADAMTSL3	TBX4	0.627837	0.627837	positive
ADAMTSL3	TEK	0.680463	0.680463	positive
ADAMTSL3	VWF	0.67401	0.67401	positive
ADARB1	AOC3	0.66531	0.66531	positive
ADARB1	ARHGEF15	0.627589	0.627589	positive
ADARB1	BNC2	0.601415	0.601415	positive
ADARB1	CACNA1C	0.723839	0.723839	positive
ADARB1	CD93	0.620403	0.620403	positive
ADARB1	DCHS1	0.631324	0.631324	positive
ADARB1	ECM2	0.607238	0.607238	positive
ADARB1	FBXL7	0.617939	0.617939	positive
ADARB1	FGD5	0.637726	0.637726	positive
ADARB1	GAS7	0.659291	0.659291	positive
ADARB1	HEG1	0.671741	0.671741	positive
ADARB1	LAMA4	0.603269	0.603269	positive
ADARB1	LIMS2	0.608946	0.608946	positive
ADARB1	LMOD1	0.605418	0.605418	positive
ADARB1	LRP1	0.659474	0.659474	positive
ADARB1	LTBP2	0.701396	0.701396	positive
ADARB1	MACF1	0.600308	0.600308	positive
ADARB1	MSRB3	0.628876	0.628876	positive
ADARB1	MYH10	0.636887	0.636887	positive
ADARB1	MYH11	0.622011	0.622011	positive
ADARB1	OLFML1	0.661473	0.661473	positive
ADARB1	PDGFRB	0.636134	0.636134	positive
ADARB1	PEAK1	0.6884	0.6884	positive
ADARB1	PODN	0.613888	0.613888	positive
ADARB1	PRICKLE1	0.608009	0.608009	positive
ADARB1	PTGIR	0.622515	0.622515	positive
ADARB1	RECK	0.60056	0.60056	positive
ADARB1	RHOJ	0.632323	0.632323	positive
ADARB1	SGCD	0.615567	0.615567	positive
ADARB1	SKI	0.60077	0.60077	positive
ADARB1	SLIT2	0.615835	0.615835	positive
ADARB1	SLIT3	0.626207	0.626207	positive
ADARB1	SSC5D	0.657961	0.657961	positive
ADARB1	STARD13	0.607264	0.607264	positive
ADARB1	SVEP1	0.709106	0.709106	positive
ADARB1	SYNPO	0.638023	0.638023	positive
ADARB1	SYNPO2	0.634465	0.634465	positive
ADARB1	TCF4	0.622303	0.622303	positive
ADARB1	ZCCHC24	0.644193	0.644193	positive
ADARB1	ZEB1	0.647521	0.647521	positive
ADARB1	ZNF423	0.654915	0.654915	positive
ANGPT1	AOC3	0.682852	0.682852	positive
ANGPT1	C1QTNF7	0.689839	0.689839	positive
ANGPT1	C7	0.630005	0.630005	positive
ANGPT1	CALCRL	0.627077	0.627077	positive
ANGPT1	CASS4	0.667576	0.667576	positive
ANGPT1	CYBRD1	0.604635	0.604635	positive
ANGPT1	CYYR1	0.613794	0.613794	positive
ANGPT1	EDNRB	0.633564	0.633564	positive
ANGPT1	EMCN	0.606974	0.606974	positive
ANGPT1	ERG	0.605351	0.605351	positive
ANGPT1	FAM13C	0.632076	0.632076	positive
ANGPT1	FEZ1	0.646782	0.646782	positive
ANGPT1	FHL1	0.714049	0.714049	positive
ANGPT1	FHL5	0.670013	0.670013	positive
ANGPT1	FMO2	0.643035	0.643035	positive
ANGPT1	INMT	0.712495	0.712495	positive
ANGPT1	JAM2	0.63513	0.63513	positive
ANGPT1	LAMA2	0.67383	0.67383	positive
ANGPT1	LDB2	0.636793	0.636793	positive
ANGPT1	LINC01140	0.611237	0.611237	positive
ANGPT1	MFAP4	0.721729	0.721729	positive
ANGPT1	MMRN1	0.613206	0.613206	positive
ANGPT1	PGR	0.609159	0.609159	positive
ANGPT1	PKNOX2	0.627011	0.627011	positive
ANGPT1	PRKG1	0.604409	0.604409	positive
ANGPT1	S1PR1	0.61801	0.61801	positive
ANGPT1	SCN4B	0.616091	0.616091	positive
ANGPT1	SLIT2	0.613705	0.613705	positive
ANGPT1	SLIT3	0.624911	0.624911	positive
ANGPT1	SPARCL1	0.704751	0.704751	positive
ANGPT1	SVEP1	0.636314	0.636314	positive
ANGPT1	TBX4	0.64785	0.64785	positive
ANGPT1	TBX5	0.60609	0.60609	positive
ANGPT1	TGFBR3	0.608997	0.608997	positive
AOC3	ACTA2	0.616702	0.616702	positive
AOC3	ARHGAP31	0.635106	0.635106	positive
AOC3	ARHGAP6	0.719801	0.719801	positive
AOC3	ARHGEF15	0.705601	0.705601	positive
AOC3	ATP1B2	0.615341	0.615341	positive
AOC3	BGN	0.640695	0.640695	positive
AOC3	BHLHE22	0.628988	0.628988	positive
AOC3	C14ORF132	0.623766	0.623766	positive
AOC3	C1QTNF7	0.81265	0.81265	positive
AOC3	C7	0.731316	0.731316	positive
AOC3	CACNA1C	0.778267	0.778267	positive
AOC3	CALCRL	0.655109	0.655109	positive
AOC3	CASS4	0.760485	0.760485	positive
AOC3	CD34	0.691979	0.691979	positive
AOC3	CD93	0.713134	0.713134	positive
AOC3	CDH5	0.67647	0.67647	positive
AOC3	CLEC14A	0.676223	0.676223	positive
AOC3	CNN1	0.655337	0.655337	positive
AOC3	CNRIP1	0.708945	0.708945	positive
AOC3	COL14A1	0.696291	0.696291	positive
AOC3	COLEC12	0.605726	0.605726	positive
AOC3	CORO2B	0.695942	0.695942	positive
AOC3	CXCL12	0.618568	0.618568	positive
AOC3	CYBRD1	0.610098	0.610098	positive
AOC3	CYGB	0.640528	0.640528	positive
AOC3	CYYR1	0.668237	0.668237	positive
AOC3	DACT3	0.712256	0.712256	positive
AOC3	DCN	0.712197	0.712197	positive
AOC3	DES	0.649792	0.649792	positive
AOC3	DKK3	0.631227	0.631227	positive
AOC3	ECM2	0.754676	0.754676	positive
AOC3	EDNRB	0.621197	0.621197	positive
AOC3	ELN	0.72319	0.72319	positive
AOC3	EMCN	0.605399	0.605399	positive
AOC3	EPB41L2	0.604547	0.604547	positive
AOC3	ERG	0.795384	0.795384	positive
AOC3	FAM107A	0.61817	0.61817	positive
AOC3	FAM13C	0.714136	0.714136	positive
AOC3	FAT4	0.660741	0.660741	positive
AOC3	FBLN5	0.623151	0.623151	positive
AOC3	FBXL7	0.638558	0.638558	positive
AOC3	FEZ1	0.71046	0.71046	positive
AOC3	FGD5	0.680453	0.680453	positive
AOC3	FGF14	0.693289	0.693289	positive
AOC3	FGF7	0.671101	0.671101	positive
AOC3	FHL1	0.77698	0.77698	positive
AOC3	FHL5	0.663174	0.663174	positive
AOC3	FIBIN	0.621104	0.621104	positive
AOC3	FLI1	0.644198	0.644198	positive
AOC3	FMO2	0.786839	0.786839	positive
AOC3	FOXF1	0.71739	0.71739	positive
AOC3	FOXF2	0.639532	0.639532	positive
AOC3	FXYD6	0.629614	0.629614	positive
AOC3	GAS6	0.636508	0.636508	positive
AOC3	GAS7	0.770991	0.770991	positive
AOC3	GHR	0.617945	0.617945	positive
AOC3	GIMAP8	0.628169	0.628169	positive
AOC3	GJA5	0.648132	0.648132	positive
AOC3	GPIHBP1	0.65002	0.65002	positive
AOC3	GYPC	0.618795	0.618795	positive
AOC3	HEG1	0.636169	0.636169	positive
AOC3	HEPH	0.61516	0.61516	positive
AOC3	HEYL	0.600621	0.600621	positive
AOC3	HGF	0.63839	0.63839	positive
AOC3	HMCN1	0.704383	0.704383	positive
AOC3	HSPA12B	0.647516	0.647516	positive
AOC3	HSPB2	0.695066	0.695066	positive
AOC3	HSPB6	0.616593	0.616593	positive
AOC3	HSPB7	0.716694	0.716694	positive
AOC3	INMT	0.768425	0.768425	positive
AOC3	ITGBL1	0.675135	0.675135	positive
AOC3	ITIH5	0.706695	0.706695	positive
AOC3	JAM2	0.751903	0.751903	positive
AOC3	JAM3	0.617671	0.617671	positive
AOC3	KANK2	0.612761	0.612761	positive
AOC3	LAMA2	0.807897	0.807897	positive
AOC3	LAMA4	0.605692	0.605692	positive
AOC3	LBH	0.64793	0.64793	positive
AOC3	LDB2	0.745573	0.745573	positive
AOC3	LIMS2	0.706142	0.706142	positive
AOC3	LINC01140	0.602332	0.602332	positive
AOC3	LMCD1	0.68285	0.68285	positive
AOC3	LMOD1	0.826516	0.826516	positive
AOC3	LRP1	0.640609	0.640609	positive
AOC3	LRRC32	0.705456	0.705456	positive
AOC3	LSAMP	0.706018	0.706018	positive
AOC3	LTBP2	0.803442	0.803442	positive
AOC3	LUM	0.621884	0.621884	positive
AOC3	MEIS1	0.640036	0.640036	positive
AOC3	MEOX2	0.725699	0.725699	positive
AOC3	MFAP4	0.860684	0.860684	positive
AOC3	MGP	0.665781	0.665781	positive
AOC3	MMP2	0.621919	0.621919	positive
AOC3	MMRN1	0.64567	0.64567	positive
AOC3	MMRN2	0.652869	0.652869	positive
AOC3	MOXD1	0.65084	0.65084	positive
AOC3	MRGPRF	0.617267	0.617267	positive
AOC3	MSRB3	0.748472	0.748472	positive
AOC3	MYCT1	0.671992	0.671992	positive
AOC3	MYH11	0.801629	0.801629	positive
AOC3	MYLK	0.74523	0.74523	positive
AOC3	NEXN	0.633358	0.633358	positive
AOC3	NFASC	0.609036	0.609036	positive
AOC3	NXPH3	0.720683	0.720683	positive
AOC3	OLFML1	0.795575	0.795575	positive
AOC3	PCDHGB7	0.663542	0.663542	positive
AOC3	PDE5A	0.673378	0.673378	positive
AOC3	PDGFRA	0.706238	0.706238	positive
AOC3	PDGFRB	0.679765	0.679765	positive
AOC3	PDZRN3	0.687564	0.687564	positive
AOC3	PEAK1	0.678798	0.678798	positive
AOC3	PEAR1	0.656051	0.656051	positive
AOC3	PECAM1	0.649833	0.649833	positive
AOC3	PEG3	0.637489	0.637489	positive
AOC3	PGR	0.744212	0.744212	positive
AOC3	PKNOX2	0.79608	0.79608	positive
AOC3	PLXDC2	0.615844	0.615844	positive
AOC3	PMP22	0.653997	0.653997	positive
AOC3	PODN	0.763445	0.763445	positive
AOC3	PRDM6	0.698248	0.698248	positive
AOC3	PRELP	0.818844	0.818844	positive
AOC3	PRKG1	0.719455	0.719455	positive
AOC3	PTGDS	0.621386	0.621386	positive
AOC3	PTGIR	0.787607	0.787607	positive
AOC3	PTGIS	0.621718	0.621718	positive
AOC3	PTH1R	0.6647	0.6647	positive
AOC3	RAI2	0.740259	0.740259	positive
AOC3	RASGRP4	0.603565	0.603565	positive
AOC3	RASL12	0.668708	0.668708	positive
AOC3	RASSF2	0.613648	0.613648	positive
AOC3	RECK	0.6494	0.6494	positive
AOC3	REM1	0.673707	0.673707	positive
AOC3	RHOJ	0.75896	0.75896	positive
AOC3	ROBO4	0.650086	0.650086	positive
AOC3	S1PR1	0.703845	0.703845	positive
AOC3	SCARF2	0.61516	0.61516	positive
AOC3	SCN4B	0.695293	0.695293	positive
AOC3	SELP	0.613051	0.613051	positive
AOC3	SERPING1	0.628161	0.628161	positive
AOC3	SGCD	0.71747	0.71747	positive
AOC3	SH2D3C	0.636118	0.636118	positive
AOC3	SLIT2	0.709435	0.709435	positive
AOC3	SLIT3	0.78402	0.78402	positive
AOC3	SPARCL1	0.820497	0.820497	positive
AOC3	SPON1	0.786927	0.786927	positive
AOC3	SSC5D	0.732646	0.732646	positive
AOC3	STARD8	0.629584	0.629584	positive
AOC3	SULT1C4	0.622475	0.622475	positive
AOC3	SVEP1	0.80157	0.80157	positive
AOC3	SYNPO	0.692837	0.692837	positive
AOC3	SYNPO2	0.730666	0.730666	positive
AOC3	TAL1	0.664119	0.664119	positive
AOC3	TBX2	0.666908	0.666908	positive
AOC3	TBX4	0.703404	0.703404	positive
AOC3	TBX5	0.829324	0.829324	positive
AOC3	TCF4	0.660493	0.660493	positive
AOC3	TEK	0.675634	0.675634	positive
AOC3	THSD1	0.637804	0.637804	positive
AOC3	TIE1	0.66554	0.66554	positive
AOC3	TIMP3	0.62768	0.62768	positive
AOC3	TMEM119	0.720244	0.720244	positive
AOC3	TMEM204	0.639662	0.639662	positive
AOC3	TMEM47	0.670118	0.670118	positive
AOC3	TNS1	0.680838	0.680838	positive
AOC3	TNXB	0.665162	0.665162	positive
AOC3	TSPAN18	0.638026	0.638026	positive
AOC3	VGLL3	0.620627	0.620627	positive
AOC3	VWF	0.679621	0.679621	positive
AOC3	ZCCHC24	0.739535	0.739535	positive
AOC3	ZEB1	0.689299	0.689299	positive
AOC3	ZEB2	0.688237	0.688237	positive
AOC3	ZFPM2	0.649292	0.649292	positive
AOC3	ZNF423	0.678944	0.678944	positive
AOC3	ZNF521	0.650729	0.650729	positive
ARHGAP31	ADPRH	0.610774	0.610774	positive
ARHGAP31	ANKRD44	0.722651	0.722651	positive
ARHGAP31	ARHGAP30	0.604379	0.604379	positive
ARHGAP31	ARHGEF6	0.715535	0.715535	positive
ARHGAP31	BTK	0.605498	0.605498	positive
ARHGAP31	C1QTNF7	0.638258	0.638258	positive
ARHGAP31	CASS4	0.700387	0.700387	positive
ARHGAP31	CD4	0.693233	0.693233	positive
ARHGAP31	CD83	0.617899	0.617899	positive
ARHGAP31	CD84	0.61468	0.61468	positive
ARHGAP31	CD93	0.642713	0.642713	positive
ARHGAP31	CMKLR1	0.609662	0.609662	positive
ARHGAP31	CNRIP1	0.604143	0.604143	positive
ARHGAP31	COLEC12	0.705732	0.705732	positive
ARHGAP31	CSF1R	0.607495	0.607495	positive
ARHGAP31	CSF2RB	0.623963	0.623963	positive
ARHGAP31	CX3CR1	0.602345	0.602345	positive
ARHGAP31	CYBB	0.615176	0.615176	positive
ARHGAP31	DAB2	0.692506	0.692506	positive
ARHGAP31	DOCK10	0.637983	0.637983	positive
ARHGAP31	DOCK2	0.660102	0.660102	positive
ARHGAP31	DOCK8	0.645361	0.645361	positive
ARHGAP31	ENG	0.604726	0.604726	positive
ARHGAP31	EPB41L2	0.661059	0.661059	positive
ARHGAP31	ERG	0.611313	0.611313	positive
ARHGAP31	ETS1	0.604333	0.604333	positive
ARHGAP31	F13A1	0.60412	0.60412	positive
ARHGAP31	FAT4	0.71451	0.71451	positive
ARHGAP31	FGD5	0.701533	0.701533	positive
ARHGAP31	FGL2	0.603287	0.603287	positive
ARHGAP31	FHL1	0.636101	0.636101	positive
ARHGAP31	FLI1	0.709138	0.709138	positive
ARHGAP31	FMNL3	0.664564	0.664564	positive
ARHGAP31	GAS7	0.680612	0.680612	positive
ARHGAP31	GGTA1	0.638832	0.638832	positive
ARHGAP31	GIMAP6	0.621154	0.621154	positive
ARHGAP31	GIMAP8	0.651578	0.651578	positive
ARHGAP31	GNG2	0.649517	0.649517	positive
ARHGAP31	HLA-DOA	0.631246	0.631246	positive
ARHGAP31	HLA-DPA1	0.604455	0.604455	positive
ARHGAP31	HMCN1	0.604021	0.604021	positive
ARHGAP31	HPGDS	0.61738	0.61738	positive
ARHGAP31	IKZF1	0.609483	0.609483	positive
ARHGAP31	ITGAM	0.611419	0.611419	positive
ARHGAP31	JAM2	0.6353	0.6353	positive
ARHGAP31	KCNJ5	0.666752	0.666752	positive
ARHGAP31	LAMA2	0.663131	0.663131	positive
ARHGAP31	LTBP2	0.600569	0.600569	positive
ARHGAP31	MAP3K3	0.670701	0.670701	positive
ARHGAP31	MEF2C	0.685483	0.685483	positive
ARHGAP31	MFAP4	0.613328	0.613328	positive
ARHGAP31	MNDA	0.644239	0.644239	positive
ARHGAP31	MPEG1	0.640663	0.640663	positive
ARHGAP31	MRC1	0.645709	0.645709	positive
ARHGAP31	MSN	0.61747	0.61747	positive
ARHGAP31	NCKAP1L	0.6415	0.6415	positive
ARHGAP31	NFIX	0.635479	0.635479	positive
ARHGAP31	NLRC4	0.608307	0.608307	positive
ARHGAP31	NLRP3	0.625909	0.625909	positive
ARHGAP31	OLFML1	0.615038	0.615038	positive
ARHGAP31	P2RX7	0.655179	0.655179	positive
ARHGAP31	P2RY13	0.636928	0.636928	positive
ARHGAP31	PGR	0.650688	0.650688	positive
ARHGAP31	PHACTR1	0.608836	0.608836	positive
ARHGAP31	PIK3CG	0.617997	0.617997	positive
ARHGAP31	PIK3R5	0.600233	0.600233	positive
ARHGAP31	PKNOX2	0.618514	0.618514	positive
ARHGAP31	PLXDC2	0.610321	0.610321	positive
ARHGAP31	PLXNC1	0.624869	0.624869	positive
ARHGAP31	PREX1	0.609829	0.609829	positive
ARHGAP31	PRICKLE1	0.617093	0.617093	positive
ARHGAP31	PRKCB	0.609735	0.609735	positive
ARHGAP31	PRKG1	0.615337	0.615337	positive
ARHGAP31	PTGER4	0.66561	0.66561	positive
ARHGAP31	PTPRO	0.601042	0.601042	positive
ARHGAP31	RASGRP4	0.707103	0.707103	positive
ARHGAP31	RASSF2	0.705127	0.705127	positive
ARHGAP31	RCSD1	0.612162	0.612162	positive
ARHGAP31	RTN1	0.622884	0.622884	positive
ARHGAP31	SELPLG	0.600959	0.600959	positive
ARHGAP31	SH2B3	0.696611	0.696611	positive
ARHGAP31	SHROOM4	0.663646	0.663646	positive
ARHGAP31	SLC9A9	0.600808	0.600808	positive
ARHGAP31	SLCO2B1	0.668837	0.668837	positive
ARHGAP31	SLIT2	0.641258	0.641258	positive
ARHGAP31	SLIT3	0.629052	0.629052	positive
ARHGAP31	SNX20	0.61304	0.61304	positive
ARHGAP31	SPARCL1	0.631104	0.631104	positive
ARHGAP31	SPN	0.688057	0.688057	positive
ARHGAP31	STARD13	0.613293	0.613293	positive
ARHGAP31	STARD8	0.696238	0.696238	positive
ARHGAP31	SVEP1	0.620828	0.620828	positive
ARHGAP31	SYNPO	0.639725	0.639725	positive
ARHGAP31	TACC1	0.610428	0.610428	positive
ARHGAP31	TEK	0.628677	0.628677	positive
ARHGAP31	TGFBR2	0.647385	0.647385	positive
ARHGAP31	TLR2	0.603789	0.603789	positive
ARHGAP31	TLR4	0.615202	0.615202	positive
ARHGAP31	TLR7	0.642336	0.642336	positive
ARHGAP31	TRANK1	0.609564	0.609564	positive
ARHGAP31	UTRN	0.605709	0.605709	positive
ARHGAP31	ZCCHC24	0.63586	0.63586	positive
ARHGAP31	ZEB1	0.617594	0.617594	positive
ARHGAP31	ZEB2	0.716523	0.716523	positive
ARHGAP6	ARHGEF15	0.676738	0.676738	positive
ARHGAP6	ATP1B2	0.600143	0.600143	positive
ARHGAP6	C1QTNF7	0.68523	0.68523	positive
ARHGAP6	C7	0.637763	0.637763	positive
ARHGAP6	CACNA1C	0.667912	0.667912	positive
ARHGAP6	CALCRL	0.646395	0.646395	positive
ARHGAP6	CASS4	0.61649	0.61649	positive
ARHGAP6	CD34	0.649177	0.649177	positive
ARHGAP6	CD93	0.649728	0.649728	positive
ARHGAP6	CDH5	0.672186	0.672186	positive
