gene_a	gene_b	weight	abs_weight	edge_type
NCF2	MPEG1	0.701894	0.701894	positive
NCF2	NFAM1	0.724406	0.724406	positive
NCF2	PIK3AP1	0.752065	0.752065	positive
NCF2	PLEKHO2	0.769077	0.769077	positive
NCF2	SIRPA	0.784484	0.784484	positive
NCF2	SLAMF8	0.749018	0.749018	positive
NCF2	FCGR2A	0.725273	0.725273	positive
NCF2	CCR1	0.723101	0.723101	positive
NCF2	LILRA6	0.732474	0.732474	positive
NCF2	LILRB3	0.703897	0.703897	positive
NCF2	C5AR1	0.701673	0.701673	positive
NCF2	MRC1	0.749906	0.749906	positive
NCF2	PTAFR	0.717293	0.717293	positive
NCF2	SIGLEC5	0.727954	0.727954	positive
NCF2	SIRPB1	0.742243	0.742243	positive
NCF2	SLC31A2	0.745859	0.745859	positive
NCF2	SLC37A2	0.745113	0.745113	positive
CYTIP	ARHGEF6	0.712645	0.712645	positive
CYTIP	ARHGAP30	0.713564	0.713564	positive
CYTIP	CD2	0.775115	0.775115	positive
CYTIP	EVI2B	0.842564	0.842564	positive
CYTIP	FERMT3	0.706151	0.706151	positive
CYTIP	IKZF1	0.818541	0.818541	positive
CYTIP	IL10RA	0.822176	0.822176	positive
CYTIP	IL21R	0.766797	0.766797	positive
CYTIP	IL2RG	0.795913	0.795913	positive
CYTIP	ITGAL	0.756624	0.756624	positive
CYTIP	ITGB7	0.74449	0.74449	positive
CYTIP	NCF1	0.734186	0.734186	positive
CYTIP	PTPN7	0.804388	0.804388	positive
CYTIP	SIGLEC10	0.728695	0.728695	positive
CYTIP	SLA	0.819331	0.819331	positive
CYTIP	SLAMF8	0.728778	0.728778	positive
CYTIP	WIPF1	0.7639	0.7639	positive
CYTIP	CD5	0.771536	0.771536	positive
CYTIP	CXCR6	0.746646	0.746646	positive
CYTIP	CD180	0.75552	0.75552	positive
CYTIP	CD69	0.713747	0.713747	positive
CYTIP	PIK3CG	0.749365	0.749365	positive
CYTIP	PIM2	0.7171	0.7171	positive
CYTIP	SAMSN1	0.784578	0.784578	positive
CYTIP	SELL	0.707691	0.707691	positive
CYTIP	SP140	0.773099	0.773099	positive
CEP350	ARID4B	0.755526	0.755526	positive
CEP350	TPR	0.739043	0.739043	positive
LRP1	FGD5	0.718723	0.718723	positive
LRP1	ZEB2	0.713739	0.713739	positive
LRP1	PDGFRB	0.724851	0.724851	positive
LRP1	ADAMTS2	0.722544	0.722544	positive
LRP1	COL6A3	0.725786	0.725786	positive
LRP1	EMILIN1	0.740955	0.740955	positive
LRP1	TLN1	0.738781	0.738781	positive
MX1	OAS2	0.828401	0.828401	positive
ATAD2	ATAD5	0.735978	0.735978	positive
ATAD2	CCNB1	0.710002	0.710002	positive
ATAD2	CDK1	0.716507	0.716507	positive
ATAD2	KNTC1	0.724835	0.724835	positive
ATAD2	MCM2	0.723548	0.723548	positive
ATAD2	NCAPG2	0.734174	0.734174	positive
ATAD2	RAD51AP1	0.702642	0.702642	positive
ATAD2	ZNF367	0.720533	0.720533	positive
SULF1	COL5A2	0.849374	0.849374	positive
SULF1	FNDC1	0.710173	0.710173	positive
SULF1	ADAMTS2	0.74026	0.74026	positive
SULF1	COL6A3	0.741161	0.741161	positive
SULF1	POSTN	0.8009	0.8009	positive
SULF1	COL15A1	0.713667	0.713667	positive
PIK3CD	ARHGAP30	0.767793	0.767793	positive
PIK3CD	CORO1A	0.744653	0.744653	positive
PIK3CD	FAM78A	0.740604	0.740604	positive
PIK3CD	FGD3	0.719648	0.719648	positive
PIK3CD	IKZF1	0.719942	0.719942	positive
PIK3CD	IL10RA	0.704585	0.704585	positive
PIK3CD	ITGAL	0.723713	0.723713	positive
PIK3CD	PIK3R6	0.700273	0.700273	positive
PIK3CD	PTPN7	0.714753	0.714753	positive
PIK3CD	NLRC3	0.703825	0.703825	positive
SIRPB1	ZEB2	0.745839	0.745839	positive
SIRPB1	FCGR3A	0.725545	0.725545	positive
SIRPB1	FGR	0.751783	0.751783	positive
SIRPB1	LCP1	0.711357	0.711357	positive
SIRPB1	MPEG1	0.741611	0.741611	positive
SIRPB1	NFAM1	0.750244	0.750244	positive
SIRPB1	PIK3AP1	0.749222	0.749222	positive
SIRPB1	PLEKHO2	0.728606	0.728606	positive
SIRPB1	SIRPA	0.84695	0.84695	positive
SIRPB1	SLAMF8	0.713128	0.713128	positive
SIRPB1	LILRA6	0.750905	0.750905	positive
SIRPB1	LILRB3	0.715138	0.715138	positive
SIRPB1	SIGLEC5	0.717368	0.717368	positive
SIRPB1	MRC1	0.711663	0.711663	positive
SIRPB1	PTAFR	0.706194	0.706194	positive
SIRPB1	C5AR1	0.739256	0.739256	positive
SLC37A2	ARHGAP30	0.734278	0.734278	positive
SLC37A2	CD14	0.710083	0.710083	positive
SLC37A2	CSF1R	0.771942	0.771942	positive
SLC37A2	FERMT3	0.747176	0.747176	positive
SLC37A2	FGR	0.762212	0.762212	positive
SLC37A2	IL10RA	0.705057	0.705057	positive
SLC37A2	MPEG1	0.770198	0.770198	positive
SLC37A2	NFAM1	0.784804	0.784804	positive
SLC37A2	PIK3AP1	0.732156	0.732156	positive
SLC37A2	PLEKHO2	0.770224	0.770224	positive
SLC37A2	SIRPA	0.757172	0.757172	positive
SLC37A2	SLAMF8	0.726112	0.726112	positive
SLC37A2	LILRA6	0.722058	0.722058	positive
SLC37A2	SIGLEC5	0.702927	0.702927	positive
SLC37A2	GPNMB	0.75141	0.75141	positive
SLC37A2	PTAFR	0.718236	0.718236	positive
GNAI3	CAPZA1	0.808936	0.808936	positive
COL8A2	SGCD	0.715693	0.715693	positive
GAPDH	TPI1	0.857987	0.857987	positive
RHOG	ABI3	0.709385	0.709385	positive
RHOG	FERMT3	0.703731	0.703731	positive
RHOG	HCST	0.745839	0.745839	positive
INCENP	FEN1	0.770998	0.770998	positive
INCENP	MCM2	0.707031	0.707031	positive
INCENP	NCAPD2	0.72847	0.72847	positive
INCENP	NCAPD3	0.727434	0.727434	positive
INCENP	NCAPG2	0.741431	0.741431	positive
FCGR3A	ZEB2	0.726643	0.726643	positive
FCGR3A	ABI3	0.707253	0.707253	positive
FCGR3A	CD14	0.800079	0.800079	positive
FCGR3A	CD300A	0.785173	0.785173	positive
FCGR3A	CSF1R	0.812717	0.812717	positive
FCGR3A	EVI2B	0.712058	0.712058	positive
FCGR3A	FCGR1A	0.87675	0.87675	positive
FCGR3A	C5AR1	0.745217	0.745217	positive
FCGR3A	CCR1	0.800481	0.800481	positive
FCGR3A	CD209	0.708856	0.708856	positive
FCGR3A	FCGR2A	0.777246	0.777246	positive
FCGR3A	FERMT3	0.731878	0.731878	positive
FCGR3A	FGL2	0.739334	0.739334	positive
FCGR3A	IL10RA	0.737033	0.737033	positive
FCGR3A	LCP1	0.724053	0.724053	positive
FCGR3A	LILRA6	0.795375	0.795375	positive
FCGR3A	LILRB3	0.750329	0.750329	positive
FCGR3A	MAFB	0.743046	0.743046	positive
FCGR3A	MPEG1	0.7714	0.7714	positive
FCGR3A	NCF1	0.706667	0.706667	positive
FCGR3A	NFAM1	0.750463	0.750463	positive
FCGR3A	PIK3AP1	0.834111	0.834111	positive
FCGR3A	PLEKHO2	0.791559	0.791559	positive
FCGR3A	PTAFR	0.736561	0.736561	positive
FCGR3A	SAMSN1	0.746799	0.746799	positive
FCGR3A	SIGLEC10	0.740574	0.740574	positive
FCGR3A	SIGLEC5	0.717242	0.717242	positive
FCGR3A	SIRPA	0.772942	0.772942	positive
FCGR3A	SLA	0.751168	0.751168	positive
FCGR3A	SLAMF8	0.863632	0.863632	positive
FCGR3A	SLC31A2	0.797071	0.797071	positive
C1S	C1R	0.89056	0.89056	positive
CSF1R	ZEB2	0.774264	0.774264	positive
CSF1R	ARHGEF6	0.775066	0.775066	positive
CSF1R	ABI3	0.809092	0.809092	positive
CSF1R	APBB1IP	0.744913	0.744913	positive
CSF1R	ARHGAP30	0.788617	0.788617	positive
CSF1R	CD14	0.829587	0.829587	positive
CSF1R	CD300A	0.757461	0.757461	positive
CSF1R	ATP8B4	0.84094	0.84094	positive
CSF1R	C5AR1	0.70844	0.70844	positive
CSF1R	CCR1	0.753281	0.753281	positive
CSF1R	CD180	0.724883	0.724883	positive
CSF1R	EVI2B	0.783131	0.783131	positive
CSF1R	FAM78A	0.741868	0.741868	positive
CSF1R	FCGR1A	0.776068	0.776068	positive
CSF1R	FCGR2A	0.801664	0.801664	positive
CSF1R	FERMT3	0.811441	0.811441	positive
CSF1R	FGL2	0.804737	0.804737	positive
CSF1R	FGR	0.771322	0.771322	positive
CSF1R	GGTA1	0.741519	0.741519	positive
CSF1R	GIMAP6	0.715779	0.715779	positive
CSF1R	HCST	0.707362	0.707362	positive
CSF1R	HLA-DPA1	0.76132	0.76132	positive
CSF1R	HLA-DPB1	0.742302	0.742302	positive
CSF1R	HLA-DRA	0.746698	0.746698	positive
CSF1R	IKZF1	0.756377	0.756377	positive
CSF1R	IL10RA	0.797593	0.797593	positive
CSF1R	IL21R	0.762453	0.762453	positive
CSF1R	LAT2	0.739611	0.739611	positive
CSF1R	LCP1	0.794284	0.794284	positive
CSF1R	LILRA6	0.723601	0.723601	positive
CSF1R	LILRB3	0.7196	0.7196	positive
CSF1R	LST1	0.753194	0.753194	positive
CSF1R	MAFB	0.772187	0.772187	positive
CSF1R	MPEG1	0.840635	0.840635	positive
CSF1R	MRC1	0.721269	0.721269	positive
CSF1R	NCF1	0.723819	0.723819	positive
CSF1R	NFAM1	0.839894	0.839894	positive
CSF1R	PARVG	0.708461	0.708461	positive
CSF1R	PIK3AP1	0.814509	0.814509	positive
CSF1R	PIK3CG	0.752941	0.752941	positive
CSF1R	PIK3R6	0.799154	0.799154	positive
CSF1R	PLEKHO2	0.842995	0.842995	positive
CSF1R	PRAM1	0.713842	0.713842	positive
CSF1R	PTAFR	0.763662	0.763662	positive
CSF1R	SAMSN1	0.732274	0.732274	positive
CSF1R	SIGLEC10	0.768456	0.768456	positive
CSF1R	SIGLEC5	0.795752	0.795752	positive
CSF1R	SIRPA	0.815632	0.815632	positive
CSF1R	SLA	0.803352	0.803352	positive
CSF1R	SLAMF8	0.834321	0.834321	positive
CSF1R	SLC31A2	0.759904	0.759904	positive
CSF1R	STK10	0.701949	0.701949	positive
CSF1R	WIPF1	0.730357	0.730357	positive
DIO2	COL5A2	0.708406	0.708406	positive
FMNL3	FGD5	0.712442	0.712442	positive
FMNL3	ZEB2	0.805287	0.805287	positive
FMNL3	ARHGEF6	0.771642	0.771642	positive
FMNL3	ARHGAP30	0.742711	0.742711	positive
FMNL3	FAM78A	0.714299	0.714299	positive
FMNL3	IKZF1	0.750842	0.750842	positive
FMNL3	IL10RA	0.731445	0.731445	positive
FMNL3	MPEG1	0.713344	0.713344	positive
FMNL3	PLEKHO2	0.718351	0.718351	positive
FMNL3	SIRPA	0.70905	0.70905	positive
FMNL3	WIPF1	0.772336	0.772336	positive
FMNL3	STK10	0.724401	0.724401	positive
FMNL3	PIK3CG	0.730981	0.730981	positive
FMNL3	DOCK11	0.702282	0.702282	positive
FMNL3	EPB41L2	0.74794	0.74794	positive
UBE2T	RFC4	0.734796	0.734796	positive
UBE2T	ASF1B	0.744924	0.744924	positive
UBE2T	BIRC5	0.833832	0.833832	positive
UBE2T	CCNB1	0.831976	0.831976	positive
UBE2T	CDK1	0.820484	0.820484	positive
UBE2T	CDT1	0.732705	0.732705	positive
UBE2T	FEN1	0.70665	0.70665	positive
UBE2T	HMMR	0.790814	0.790814	positive
UBE2T	MYBL2	0.780254	0.780254	positive
UBE2T	RAD51AP1	0.75465	0.75465	positive
UBE2T	CENPN	0.731526	0.731526	positive
UBE2T	TRAIP	0.720314	0.720314	positive
UBE2T	CKS1B	0.79486	0.79486	positive
GUSBP11	CCNL2	0.826347	0.826347	positive
GUSBP11	CDK5RAP3	0.76458	0.76458	positive
GUSBP11	GOLGA8A	0.792453	0.792453	positive
GUSBP11	MAPK8IP3	0.797342	0.797342	positive
GUSBP11	PDXDC2P-NPIPB14P	0.80501	0.80501	positive
GUSBP11	RBM33	0.717288	0.717288	positive
CD52	ABI3	0.729482	0.729482	positive
CD52	CD2	0.727588	0.727588	positive
CD52	ACP5	0.731989	0.731989	positive
CD52	CD69	0.72775	0.72775	positive
CD52	CTSS	0.71652	0.71652	positive
CD52	EVI2B	0.780292	0.780292	positive
CD52	FERMT3	0.740071	0.740071	positive
CD52	FGR	0.75649	0.75649	positive
CD52	GGTA1	0.756531	0.756531	positive
CD52	GIMAP2	0.715342	0.715342	positive
CD52	HCST	0.832956	0.832956	positive
CD52	HLA-DPA1	0.735493	0.735493	positive
CD52	HLA-DPB1	0.768748	0.768748	positive
CD52	HLA-DRA	0.78154	0.78154	positive
CD52	IL10RA	0.706096	0.706096	positive
CD52	IL2RG	0.702612	0.702612	positive
CD52	ITGAL	0.717045	0.717045	positive
CD52	LST1	0.836226	0.836226	positive
CD52	PARVG	0.734148	0.734148	positive
CXCR6	CD2	0.906454	0.906454	positive
CXCR6	EVI2B	0.718734	0.718734	positive
CXCR6	GIMAP6	0.712716	0.712716	positive
CXCR6	IKZF1	0.755232	0.755232	positive
CXCR6	IL10RA	0.761697	0.761697	positive
CXCR6	IL21R	0.756723	0.756723	positive
CXCR6	IL2RG	0.762819	0.762819	positive
CXCR6	ITGAL	0.758366	0.758366	positive
CXCR6	ITGB7	0.71434	0.71434	positive
CXCR6	PTPN7	0.799129	0.799129	positive
CXCR6	SLAMF8	0.706299	0.706299	positive
CXCR6	CD5	0.769824	0.769824	positive
CXCR6	APOBEC3G	0.717878	0.717878	positive
CXCR6	CD69	0.703289	0.703289	positive
CXCR6	CXCL9	0.79107	0.79107	positive
CXCR6	GBP5	0.831324	0.831324	positive
CXCR6	IL2RB	0.830016	0.830016	positive
CXCR6	NLRC3	0.776439	0.776439	positive
CXCR6	SAMSN1	0.70873	0.70873	positive
CXCR6	SP140	0.727803	0.727803	positive
AOC3	A2M	0.859854	0.859854	positive
AOC3	C7	0.731316	0.731316	positive
AOC3	FMO2	0.786839	0.786839	positive
AOC3	FOXF1	0.71739	0.71739	positive
AOC3	MYH11	0.801629	0.801629	positive
AOC3	SGCD	0.71747	0.71747	positive
AOC3	SPON1	0.786927	0.786927	positive
AOC3	SSC5D	0.732646	0.732646	positive
AOC3	TBX4	0.703404	0.703404	positive
EVI2B	ZEB2	0.793348	0.793348	positive
EVI2B	ARHGEF6	0.855984	0.855984	positive
EVI2B	ABI3	0.777361	0.777361	positive
EVI2B	AGAP2	0.70425	0.70425	positive
EVI2B	APBB1IP	0.76843	0.76843	positive
EVI2B	ARHGAP30	0.842411	0.842411	positive
EVI2B	CD2	0.798561	0.798561	positive
EVI2B	CORO1A	0.711651	0.711651	positive
EVI2B	ATP8B4	0.732362	0.732362	positive
EVI2B	CCR1	0.713439	0.713439	positive
EVI2B	CCR6	0.7256	0.7256	positive
EVI2B	CD180	0.879045	0.879045	positive
EVI2B	CD5	0.772612	0.772612	positive
EVI2B	CD69	0.728157	0.728157	positive
EVI2B	CTSS	0.712143	0.712143	positive
EVI2B	FAM78A	0.791807	0.791807	positive
EVI2B	FCGR1A	0.730925	0.730925	positive
EVI2B	FERMT3	0.806168	0.806168	positive
EVI2B	FGL2	0.813988	0.813988	positive
EVI2B	FGR	0.779545	0.779545	positive
EVI2B	GGTA1	0.785122	0.785122	positive
EVI2B	GIMAP2	0.720506	0.720506	positive
EVI2B	GIMAP6	0.802613	0.802613	positive
EVI2B	HCST	0.756315	0.756315	positive
EVI2B	HLA-DPA1	0.759955	0.759955	positive
EVI2B	HLA-DPB1	0.754156	0.754156	positive
EVI2B	HLA-DRA	0.756584	0.756584	positive
EVI2B	HSD11B1	0.722902	0.722902	positive
EVI2B	IKZF1	0.911085	0.911085	positive
EVI2B	IL10RA	0.892906	0.892906	positive
EVI2B	IL21R	0.796153	0.796153	positive
EVI2B	IL2RG	0.793604	0.793604	positive
EVI2B	ITGAL	0.836937	0.836937	positive
EVI2B	ITGB7	0.73003	0.73003	positive
EVI2B	KBTBD8	0.79095	0.79095	positive
EVI2B	LCP1	0.823516	0.823516	positive
EVI2B	LST1	0.726777	0.726777	positive
EVI2B	MPEG1	0.849924	0.849924	positive
EVI2B	NCF1	0.790762	0.790762	positive
EVI2B	NFAM1	0.79534	0.79534	positive
EVI2B	NLRC3	0.71591	0.71591	positive
EVI2B	PARVG	0.764838	0.764838	positive
EVI2B	PIK3AP1	0.817304	0.817304	positive
EVI2B	PIK3CG	0.864888	0.864888	positive
EVI2B	PIK3R6	0.708045	0.708045	positive
EVI2B	PLEKHO2	0.783158	0.783158	positive
EVI2B	PTPN7	0.833157	0.833157	positive
EVI2B	RUNX3	0.708513	0.708513	positive
EVI2B	SAMSN1	0.819684	0.819684	positive
EVI2B	SELL	0.713648	0.713648	positive
EVI2B	SIGLEC10	0.754185	0.754185	positive
EVI2B	SIGLEC5	0.727678	0.727678	positive
EVI2B	SIRPA	0.753117	0.753117	positive
EVI2B	SLA	0.858481	0.858481	positive
EVI2B	SLAMF8	0.826498	0.826498	positive
EVI2B	SLC31A2	0.744578	0.744578	positive
EVI2B	SP140	0.745273	0.745273	positive
EVI2B	WIPF1	0.814469	0.814469	positive
JAK2	ARHGEF6	0.718075	0.718075	positive
JAK2	FGL2	0.711331	0.711331	positive
JAK2	IKZF1	0.70536	0.70536	positive
MED1	BPTF	0.715911	0.715911	positive
MED1	TAOK1	0.735912	0.735912	positive
SPON1	PDGFRB	0.744086	0.744086	positive
SPON1	SGCD	0.823559	0.823559	positive
SPON1	SSC5D	0.770058	0.770058	positive
SPON1	COL6A3	0.724211	0.724211	positive
MTHFD2	BIRC5	0.712705	0.712705	positive
MTHFD2	CCNB1	0.726043	0.726043	positive
MTHFD2	CDK1	0.721728	0.721728	positive
MTHFD2	RAD51AP1	0.722268	0.722268	positive
CD300A	ABI3	0.709725	0.709725	positive
CD300A	CD14	0.816741	0.816741	positive
CD300A	ATP8B4	0.708523	0.708523	positive
CD300A	CCR1	0.740646	0.740646	positive
CD300A	FCGR1A	0.77232	0.77232	positive
CD300A	FCGR2A	0.708082	0.708082	positive
CD300A	FERMT3	0.735686	0.735686	positive
CD300A	FGR	0.703772	0.703772	positive
CD300A	LILRB3	0.732172	0.732172	positive
CD300A	LST1	0.728341	0.728341	positive
CD300A	MPEG1	0.705556	0.705556	positive
CD300A	PIK3AP1	0.76789	0.76789	positive
CD300A	PLEKHO2	0.757328	0.757328	positive
CD300A	SAMSN1	0.73196	0.73196	positive
CD300A	SIGLEC10	0.705643	0.705643	positive
CD300A	SIRPA	0.711057	0.711057	positive
CD300A	SLA	0.721094	0.721094	positive
CD300A	SLAMF8	0.766069	0.766069	positive
CD300A	SLC31A2	0.735219	0.735219	positive
RAD51AP1	RFC4	0.787941	0.787941	positive
RAD51AP1	ASF1B	0.774182	0.774182	positive
RAD51AP1	BIRC5	0.81371	0.81371	positive
RAD51AP1	CCNB1	0.800869	0.800869	positive
RAD51AP1	CDK1	0.855494	0.855494	positive
RAD51AP1	CDT1	0.715746	0.715746	positive
RAD51AP1	FEN1	0.725859	0.725859	positive
RAD51AP1	HMMR	0.797858	0.797858	positive
RAD51AP1	KIF18A	0.765331	0.765331	positive
RAD51AP1	MCM2	0.764737	0.764737	positive
RAD51AP1	MYBL2	0.791111	0.791111	positive
RAD51AP1	NCAPG2	0.722516	0.722516	positive
RAD51AP1	CDC7	0.722167	0.722167	positive
RAD51AP1	CENPN	0.737442	0.737442	positive
RAD51AP1	ECT2	0.722736	0.722736	positive
RAD51AP1	FBXO5	0.772935	0.772935	positive
RAD51AP1	NCAPD2	0.73987	0.73987	positive
RAD51AP1	SHCBP1	0.739071	0.739071	positive
RAD51AP1	TIMELESS	0.709296	0.709296	positive
RAD51AP1	TRAIP	0.704891	0.704891	positive
RAD51AP1	TUBA1B	0.730755	0.730755	positive
RAD51AP1	ZNF367	0.709974	0.709974	positive
GBP5	CD2	0.788698	0.788698	positive
GBP5	IL10RA	0.759435	0.759435	positive
GBP5	IL21R	0.798283	0.798283	positive
GBP5	IL2RG	0.708178	0.708178	positive
GBP5	ITGAL	0.724407	0.724407	positive
GBP5	ITGB7	0.722636	0.722636	positive
GBP5	NCF1	0.753793	0.753793	positive
GBP5	PTPN7	0.79325	0.79325	positive
GBP5	SIGLEC10	0.775135	0.775135	positive
GBP5	SLAMF8	0.803622	0.803622	positive
GBP5	WIPF1	0.723748	0.723748	positive
GBP5	CXCL9	0.895202	0.895202	positive
GBP5	IL2RB	0.841396	0.841396	positive
GBP5	SAMSN1	0.713853	0.713853	positive
GBP5	SP140	0.723182	0.723182	positive
GBP5	TAP1	0.706783	0.706783	positive
CCNL2	CDK5RAP3	0.795142	0.795142	positive
CCNL2	GOLGA8A	0.780747	0.780747	positive
CCNL2	MAPK8IP3	0.75338	0.75338	positive
CCNL2	PDXDC2P-NPIPB14P	0.798368	0.798368	positive
ZC3H3	PPP1R16A	0.762419	0.762419	positive
ZC3H3	SCRIB	0.844026	0.844026	positive
SIGLEC10	ABI3	0.759954	0.759954	positive
SIGLEC10	ARHGAP30	0.723173	0.723173	positive
SIGLEC10	CD14	0.703442	0.703442	positive
SIGLEC10	CD2	0.72344	0.72344	positive
SIGLEC10	FAM78A	0.718376	0.718376	positive
SIGLEC10	FCGR1A	0.715425	0.715425	positive
SIGLEC10	FERMT3	0.752635	0.752635	positive
SIGLEC10	FGL2	0.728637	0.728637	positive
SIGLEC10	IKZF1	0.753064	0.753064	positive
SIGLEC10	IL10RA	0.784884	0.784884	positive
SIGLEC10	IL21R	0.82227	0.82227	positive
SIGLEC10	ITGAL	0.709016	0.709016	positive
SIGLEC10	ITGB7	0.723756	0.723756	positive
SIGLEC10	LCP1	0.720928	0.720928	positive
SIGLEC10	MAFB	0.714383	0.714383	positive
SIGLEC10	MPEG1	0.741477	0.741477	positive
SIGLEC10	NCF1	0.783579	0.783579	positive
SIGLEC10	NFAM1	0.747436	0.747436	positive
SIGLEC10	PIK3AP1	0.739851	0.739851	positive
SIGLEC10	PLEKHO2	0.713844	0.713844	positive
SIGLEC10	PTPN7	0.787637	0.787637	positive
SIGLEC10	CXCL9	0.702928	0.702928	positive
SIGLEC10	IL2RB	0.717968	0.717968	positive
SIGLEC10	SAMSN1	0.764931	0.764931	positive
SIGLEC10	SLA	0.789933	0.789933	positive
SIGLEC10	SLAMF8	0.85165	0.85165	positive
SIGLEC10	SLC31A2	0.706711	0.706711	positive
SIGLEC10	SP140	0.709905	0.709905	positive
SIGLEC10	WIPF1	0.745562	0.745562	positive
C5AR1	CD14	0.712246	0.712246	positive
C5AR1	FGR	0.747927	0.747927	positive
C5AR1	MPEG1	0.707576	0.707576	positive
C5AR1	NFAM1	0.724176	0.724176	positive
C5AR1	PIK3AP1	0.701964	0.701964	positive
C5AR1	PLEKHO2	0.723068	0.723068	positive
C5AR1	SIRPA	0.747189	0.747189	positive
C5AR1	LILRA6	0.768305	0.768305	positive
C5AR1	LILRB3	0.747495	0.747495	positive
C5AR1	SIGLEC5	0.71407	0.71407	positive
C5AR1	MRC1	0.717717	0.717717	positive
CAPZA1	PSMA5	0.725367	0.725367	positive
PIK3AP1	ZEB2	0.76542	0.76542	positive
PIK3AP1	ARHGEF6	0.746818	0.746818	positive
PIK3AP1	ABI3	0.7292	0.7292	positive
PIK3AP1	APBB1IP	0.735722	0.735722	positive
PIK3AP1	ARHGAP30	0.742371	0.742371	positive
PIK3AP1	CD14	0.754268	0.754268	positive
PIK3AP1	FCGR1A	0.803295	0.803295	positive
PIK3AP1	FERMT3	0.812272	0.812272	positive
PIK3AP1	FGL2	0.792302	0.792302	positive
PIK3AP1	FGR	0.762287	0.762287	positive
PIK3AP1	GIMAP6	0.743358	0.743358	positive
PIK3AP1	HCST	0.713265	0.713265	positive
PIK3AP1	IKZF1	0.764565	0.764565	positive
PIK3AP1	IL10RA	0.810354	0.810354	positive
PIK3AP1	IL21R	0.735843	0.735843	positive
PIK3AP1	ITGAL	0.716161	0.716161	positive
PIK3AP1	LCP1	0.818819	0.818819	positive
PIK3AP1	MPEG1	0.841358	0.841358	positive
PIK3AP1	NCF1	0.740812	0.740812	positive
PIK3AP1	NFAM1	0.774124	0.774124	positive
PIK3AP1	ATP8B4	0.709412	0.709412	positive
PIK3AP1	CCR1	0.809502	0.809502	positive
PIK3AP1	CD180	0.763724	0.763724	positive
PIK3AP1	FCGR2A	0.707434	0.707434	positive
PIK3AP1	GPNMB	0.707205	0.707205	positive
PIK3AP1	HSD11B1	0.708462	0.708462	positive
PIK3AP1	KBTBD8	0.750445	0.750445	positive
PIK3AP1	LILRA6	0.758009	0.758009	positive
PIK3AP1	LILRB3	0.748658	0.748658	positive
PIK3AP1	PIK3CG	0.77367	0.77367	positive
PIK3AP1	PLEKHO2	0.828304	0.828304	positive
PIK3AP1	PTAFR	0.791359	0.791359	positive
PIK3AP1	SAMSN1	0.777067	0.777067	positive
PIK3AP1	SIGLEC5	0.785197	0.785197	positive
PIK3AP1	SIRPA	0.81955	0.81955	positive
PIK3AP1	SLA	0.78728	0.78728	positive
PIK3AP1	SLAMF8	0.852116	0.852116	positive
PIK3AP1	SLC31A2	0.772494	0.772494	positive
PIK3AP1	WIPF1	0.76735	0.76735	positive
GATAD2B	OTUD7B	0.739666	0.739666	positive
GATAD2B	POGZ	0.752411	0.752411	positive
VWF	A2M	0.753172	0.753172	positive
VWF	FGD5	0.700293	0.700293	positive
HMMR	ASF1B	0.75147	0.75147	positive
HMMR	BIRC5	0.811684	0.811684	positive
HMMR	CCNB1	0.851334	0.851334	positive
HMMR	CDK1	0.832863	0.832863	positive
HMMR	CDT1	0.707557	0.707557	positive
HMMR	CENPN	0.740747	0.740747	positive
HMMR	FBXO5	0.731594	0.731594	positive
HMMR	KIF18A	0.725346	0.725346	positive
HMMR	MYBL2	0.741492	0.741492	positive
HMMR	NCAPG2	0.700467	0.700467	positive
HMMR	SHCBP1	0.787827	0.787827	positive
FLT1	COL4A1	0.742628	0.742628	positive
FERMT3	ZEB2	0.700712	0.700712	positive
FERMT3	ARHGEF6	0.72575	0.72575	positive
FERMT3	ABI3	0.868175	0.868175	positive
FERMT3	AGAP2	0.77811	0.77811	positive
FERMT3	APBB1IP	0.74696	0.74696	positive
FERMT3	ARHGAP30	0.837483	0.837483	positive
FERMT3	CD14	0.829494	0.829494	positive
FERMT3	CD2	0.719578	0.719578	positive
FERMT3	CORO1A	0.824289	0.824289	positive
FERMT3	FAM78A	0.81885	0.81885	positive
FERMT3	FCGR1A	0.795935	0.795935	positive
FERMT3	ACP5	0.714119	0.714119	positive
FERMT3	CCR1	0.726131	0.726131	positive
FERMT3	CD180	0.735291	0.735291	positive
FERMT3	COTL1	0.702536	0.702536	positive
FERMT3	FGD3	0.733893	0.733893	positive
FERMT3	FGL2	0.70949	0.70949	positive
FERMT3	FGR	0.857713	0.857713	positive
FERMT3	GIMAP6	0.721816	0.721816	positive
FERMT3	HCST	0.841657	0.841657	positive
FERMT3	HLA-DPA1	0.705682	0.705682	positive
FERMT3	HLA-DPB1	0.734469	0.734469	positive
FERMT3	HLA-DRA	0.71365	0.71365	positive
FERMT3	IKZF1	0.761655	0.761655	positive
FERMT3	IL10RA	0.863714	0.863714	positive
FERMT3	IL21R	0.81865	0.81865	positive
FERMT3	IL2RG	0.756959	0.756959	positive
FERMT3	ITGAL	0.809809	0.809809	positive
FERMT3	ITGB7	0.748243	0.748243	positive
FERMT3	LAT2	0.73424	0.73424	positive
FERMT3	LCP1	0.754303	0.754303	positive
FERMT3	LILRA6	0.739524	0.739524	positive
FERMT3	LILRB3	0.790184	0.790184	positive
FERMT3	LST1	0.764631	0.764631	positive
FERMT3	MAFB	0.719009	0.719009	positive
